Date,Order_ID,Customer_ID,City,State,Region,Category,Product,Price,Qty,Sales,Delivery_Time
04-09-2024,SO59996,CUST 26105,Hyderabad,Telangana,South,Technology,Computer,13758,1,12382,4
04-09-2024,SO59996,CUST 26105,Kota,Chhattisgarh,Middle,Technology,Computer,11734,2,21121,1
04-09-2024,SO59996,CUST 26105,Bokaro,Jharkhand,East,Office Supplies,Paper,106,19,1813,2
04-09-2024,SO60016,CUST 12720,Bokaro,Jharkhand,East,Office Supplies,Paper,649,20,11682,5
04-09-2024,SO60005,CUST 11833,Ajmer,Rajasthan,West,Furniture,Chairs,7231,5,32540,2
04-09-2024,SO60021,CUST 20860,Ajmer,Rajasthan,West,Technology,Machines,14692,2,26446,1
04-09-2024,SO60027,CUST 26614,Ajmer,Rajasthan,West,Technology,Machines,14505,2,26109,2
04-09-2024,SO59995,CUST 24500,Ajmer,Rajasthan,West,Office Supplies,Envelopes,817,15,11030,2
04-09-2024,SO59995,CUST 24500,Durgapur,West Bengal,East,Office Supplies,Envelopes,331,17,5064,3
04-09-2024,SO59995,CUST 24500,Durgapur,West Bengal,East,Office Supplies,Paper,982,13,11489,2
05-09-2024,SO60023,CUST 19616,Pune,Maharashtra,West,Furniture,Chairs,7583,6,40948,5
05-09-2024,SO60008,CUST 14040,Chennai,Tamil Nadu,South,Furniture,Chairs,5611,4,20200,2
05-09-2024,SO60008,CUST 14040,Chennai,Tamil Nadu,South,Technology,Computer,11014,1,9913,2
05-09-2024,SO60030,CUST 25992,Chennai,Tamil Nadu,South,Office Supplies,Paper,598,13,6997,5
05-09-2024,SO60015,CUST 12940,Jamshedpur,Jharkhand,East,Technology,Computer,13180,1,11862,2
05-09-2024,SO60015,CUST 12940,Jamshedpur,Jharkhand,East,Office Supplies,Paper,883,14,11126,3
05-09-2024,SO60015,CUST 12940,Mumbai,Maharashtra,West,Technology,Machines,12802,1,11522,4
05-09-2024,SO60015,CUST 12940,Chennai,Tamil Nadu,South,Office Supplies,Bag,964,15,13014,5
05-09-2024,SO60011,CUST 17791,Chennai,Tamil Nadu,South,Furniture,Chairs,6890,4,24804,4
05-09-2024,SO60004,CUST 17456,New Delhi,Delhi,North,Furniture,Chairs,7502,4,27007,5
05-09-2024,SO60010,CUST 16284,New Delhi,Delhi,North,Office Supplies,Bag,978,16,14083,2
05-09-2024,SO60017,CUST 11839,New Delhi,Delhi,North,Furniture,Chairs,5485,4,19746,5
05-09-2024,SO60017,CUST 11839,Jaipur,Rajasthan,West,Office Supplies,Paper,929,13,10869,5
05-09-2024,SO60024,CUST 15014,Srinagar,Jammu and Kashmir,North,Technology,Computer,10924,1,9832,2
05-09-2024,SO60024,CUST 15014,Srinagar,Jammu and Kashmir,North,Office Supplies,Paper,188,13,2200,5
05-09-2024,SO60091,CUST 12877,Mangalore,Karnataka,South,Furniture,Chairs,6091,3,16446,4
05-09-2024,SO60091,CUST 12877,Mangalore,Karnataka,South,Office Supplies,Paper,545,19,9320,3
05-09-2024,SO60116,CUST 17386,Chennai,Tamil Nadu,South,Office Supplies,Paper,545,13,6377,1
05-09-2024,SO60049,CUST 13048,Mangalore,Karnataka,South,Office Supplies,Paper,262,10,2358,4
05-09-2024,SO60049,CUST 13048,Mangalore,Karnataka,South,Technology,Machines,14407,1,12966,5
05-09-2024,SO60088,CUST 28881,Mangalore,Karnataka,South,Technology,Computer,10459,1,9413,1
05-09-2024,SO60062,CUST 23241,New Delhi,Delhi,North,Technology,Computer,13138,2,23648,3
05-09-2024,SO60062,CUST 23241,Faridabad,Haryana,North,Technology,Machines,12187,1,10968,2
05-09-2024,SO60062,CUST 23241,Nagpur,Maharashtra,West,Technology,Computer,11850,2,21330,5
05-09-2024,SO60069,CUST 17444,Mumbai,Maharashtra,West,Technology,Computer,12173,1,10956,1
05-09-2024,SO60050,CUST 17287,Raipur,Chhattisgarh,Middle,Furniture,Chairs,6822,3,18419,1
05-09-2024,SO60108,CUST 23583,Mysore,Karnataka,South,Office Supplies,Paper,236,10,2124,1
05-09-2024,SO60108,CUST 23583,Bhilai,Chhattisgarh,Middle,Technology,Computer,11827,1,10644,5
05-09-2024,SO60098,CUST 13431,Gorakhpur,Haryana,North,Office Supplies,Bag,240,20,4320,3
05-09-2024,SO60102,CUST 20242,Gorakhpur,Haryana,North,Technology,Computer,12293,2,22127,5
05-09-2024,SO60102,CUST 20242,Indore,Madhya Pradesh,Middle,Technology,Computer,10982,2,19768,1
05-09-2024,SO60105,CUST 17725,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,974,10,8766,4
05-09-2024,SO60067,CUST 18992,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,7858,6,42433,3
05-09-2024,SO60103,CUST 20244,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,5486,5,24687,3
05-09-2024,SO60071,CUST 15849,Kanpur,Uttar Pradesh,Middle,Office Supplies,Bag,471,17,7206,4
05-09-2024,SO60071,CUST 15849,Surat,Gujarat,West,Office Supplies,Paper,796,13,9313,3
05-09-2024,SO60080,CUST 26393,Chennai,Tamil Nadu,South,Office Supplies,Paper,651,15,8789,4
05-09-2024,SO60057,CUST 17796,Pune,Maharashtra,West,Technology,Computer,11951,1,10756,1
05-09-2024,SO60096,CUST 14117,Nellore,Andhra Pradesh,South,Office Supplies,Paper,295,12,3186,4
05-09-2024,SO60099,CUST 11774,Pune,Maharashtra,West,Furniture,Chairs,6557,3,17704,1
05-09-2024,SO60087,CUST 13682,Rajkot,Gujarat,West,Office Supplies,Bag,202,16,2909,1
05-09-2024,SO60087,CUST 13682,Pune,Maharashtra,West,Office Supplies,Bag,514,16,7402,2
05-09-2024,SO60107,CUST 12245,Bikaner,Rajasthan,West,Office Supplies,Bag,603,14,7598,3
05-09-2024,SO60107,CUST 12245,Bikaner,Rajasthan,West,Furniture,Chairs,5783,5,26024,3
05-09-2024,SO60107,CUST 12245,Nagpur,Maharashtra,West,Office Supplies,Paper,348,17,5324,3
05-09-2024,SO60052,CUST 20232,Mumbai,Maharashtra,West,Technology,Computer,14209,1,12788,1
05-09-2024,SO60052,CUST 20232,Vadodara,Gujarat,West,Office Supplies,Envelopes,743,14,9362,3
05-09-2024,SO60052,CUST 20232,Vadodara,Gujarat,West,Furniture,Chairs,5573,6,30094,5
05-09-2024,SO60051,CUST 20230,Patna,Bihar,East,Technology,Computer,10917,1,9825,3
05-09-2024,SO60104,CUST 19963,Patna,Bihar,East,Office Supplies,Envelopes,246,18,3985,5
05-09-2024,SO60104,CUST 19963,Chennai,Tamil Nadu,South,Office Supplies,Bag,131,18,2122,5
05-09-2024,SO60075,CUST 14829,Chennai,Tamil Nadu,South,Furniture,Chairs,6212,4,22363,1
05-09-2024,SO60075,CUST 14829,Chennai,Tamil Nadu,South,Office Supplies,Bag,182,19,3112,2
05-09-2024,SO60075,CUST 14829,Durgapur,West Bengal,East,Office Supplies,Paper,582,20,10476,4
05-09-2024,SO60063,CUST 22737,Bangalore,Karnataka,South,Furniture,Chairs,7171,5,32270,1
05-09-2024,SO60063,CUST 22737,Chennai,Tamil Nadu,South,Office Supplies,Envelopes,477,11,4722,1
05-09-2024,SO60063,CUST 22737,Mumbai,Maharashtra,West,Furniture,Chairs,5430,5,24435,5
05-09-2024,SO60068,CUST 17531,Coimbatore,Tamil Nadu,South,Furniture,Chairs,6082,5,27369,5
05-09-2024,SO60090,CUST 12106,Mumbai,Maharashtra,West,Furniture,Tables,6258,4,22529,4
05-09-2024,SO60089,CUST 11183,Surat,Gujarat,West,Furniture,Chairs,7554,6,40792,5
05-09-2024,SO60046,CUST 13822,Ajmer,Rajasthan,West,Office Supplies,Envelopes,647,20,11646,1
05-09-2024,SO60046,CUST 13822,Bhubaneswar,Odisha,East,Office Supplies,Bag,750,15,10125,3
05-09-2024,SO60077,CUST 13817,Brahmapur,Odisha,East,Office Supplies,Envelopes,860,12,9288,2
05-09-2024,SO60097,CUST 13449,Brahmapur,Odisha,East,Office Supplies,Bag,290,12,3132,1
05-09-2024,SO60097,CUST 13449,Surat,Gujarat,West,Furniture,Chairs,7917,5,35627,4
05-09-2024,SO60053,CUST 27497,Surat,Gujarat,West,Office Supplies,Paper,999,16,14386,4
05-09-2024,SO60058,CUST 28642,Pune,Maharashtra,West,Technology,Machines,13796,1,12416,1
05-09-2024,SO60095,CUST 12025,Ajmer,Rajasthan,West,Technology,Computer,12292,1,11063,5
05-09-2024,SO60095,CUST 12025,Ajmer,Rajasthan,West,Technology,Machines,11294,1,10165,3
05-09-2024,SO60095,CUST 12025,Kolkata,West Bengal,East,Office Supplies,Paper,831,16,11966,4
05-09-2024,SO60117,CUST 19517,Thiruvananthapuram,Kerala,South,Office Supplies,Envelopes,270,18,4374,4
05-09-2024,SO60074,CUST 15109,Faridabad,Haryana,North,Office Supplies,Bag,752,15,10152,5
05-09-2024,SO60074,CUST 15109,Faridabad,Haryana,North,Furniture,Chairs,5604,6,30262,4
05-09-2024,SO60048,CUST 28780,Faridabad,Haryana,North,Technology,Computer,14110,2,25398,1
05-09-2024,SO60076,CUST 16037,Faridabad,Haryana,North,Furniture,Tables,5753,5,25889,4
05-09-2024,SO60072,CUST 15854,Korba,Chhattisgarh,Middle,Furniture,Chairs,6341,5,28535,3
05-09-2024,SO60054,CUST 22928,Nagpur,Maharashtra,West,Technology,Computer,10275,2,18495,3
05-09-2024,SO60055,CUST 24116,Jaipur,Rajasthan,West,Office Supplies,Paper,569,20,10242,4
05-09-2024,SO60115,CUST 17384,Mangalore,Karnataka,South,Furniture,Chairs,6237,3,16840,5
05-09-2024,SO60115,CUST 17384,Mangalore,Karnataka,South,Technology,Computer,12943,2,23297,3
05-09-2024,SO60073,CUST 14899,Ujjain,Madhya Pradesh,Middle,Office Supplies,Paper,321,15,4334,1
05-09-2024,SO60101,CUST 25540,Thane,Maharashtra,West,Technology,Computer,14784,2,26611,1
05-09-2024,SO60045,CUST 12856,Ranchi,Jharkhand,East,Office Supplies,Paper,656,19,11218,2
05-09-2024,SO60045,CUST 12856,Guwahati,Assam,East,Office Supplies,Bag,841,15,11354,2
05-09-2024,SO60086,CUST 12334,Guwahati,Assam,East,Office Supplies,Envelopes,562,10,5058,2
05-09-2024,SO60086,CUST 12334,Jamshedpur,Jharkhand,East,Technology,Machines,13132,1,11819,1
05-09-2024,SO60086,CUST 12334,Jamshedpur,Jharkhand,East,Furniture,Chairs,6402,4,23047,4
05-09-2024,SO60094,CUST 13873,Bangalore,Karnataka,South,Office Supplies,Envelopes,268,15,3618,3
05-09-2024,SO60113,CUST 20198,Hyderabad,Telangana,South,Technology,Machines,13229,1,11906,1
05-09-2024,SO60113,CUST 20198,Hyderabad,Telangana,South,Technology,Machines,13206,2,23771,3
05-09-2024,SO60111,CUST 17672,Srinagar,Jammu and Kashmir,North,Furniture,Tables,7787,5,35042,2
05-09-2024,SO60120,CUST 19427,Bokaro,Jharkhand,East,Technology,Machines,10813,2,19463,5
05-09-2024,SO60120,CUST 19427,Durgapur,West Bengal,East,Office Supplies,Bag,918,20,16524,3
05-09-2024,SO60119,CUST 19458,Madurai,Tamil Nadu,South,Furniture,Chairs,6108,4,21989,3
05-09-2024,SO60121,CUST 22607,Guntur,Andhra Pradesh,South,Technology,Computer,10866,1,9779,1
05-09-2024,SO60121,CUST 22607,Guntur,Andhra Pradesh,South,Furniture,Chairs,7812,3,21092,3
05-09-2024,SO60070,CUST 23567,Durg,Chhattisgarh,Middle,Technology,Computer,13458,1,12112,1
05-09-2024,SO60132,CUST 28865,Mangalore,Karnataka,South,Furniture,Chairs,7950,5,35775,3
05-09-2024,SO60174,CUST 19546,Anantapur,Andhra Pradesh,South,Technology,Computer,11725,1,10553,2
05-09-2024,SO60174,CUST 19546,Agra,Uttar Pradesh,Middle,Furniture,Chairs,5132,5,23094,4
05-09-2024,SO60131,CUST 27675,Coimbatore,Tamil Nadu,South,Office Supplies,Envelopes,523,14,6590,3
05-09-2024,SO60131,CUST 27675,Indore,Madhya Pradesh,Middle,Technology,Computer,11814,2,21265,5
05-09-2024,SO60160,CUST 13454,Bokaro,Jharkhand,East,Office Supplies,Bag,891,10,8019,5
05-09-2024,SO60129,CUST 19194,Guntur,Andhra Pradesh,South,Furniture,Chairs,6525,5,29363,4
05-09-2024,SO60161,CUST 14459,New Delhi,Delhi,North,Furniture,Chairs,6457,3,17434,4
05-09-2024,SO60161,CUST 14459,Bhubaneswar,Odisha,East,Office Supplies,Bag,972,20,17496,5
05-09-2024,SO60172,CUST 23154,New Delhi,Delhi,North,Technology,Computer,13507,1,12156,2
05-09-2024,SO60175,CUST 20319,Bhilai,Chhattisgarh,Middle,Office Supplies,Envelopes,987,14,12436,5
05-09-2024,SO60144,CUST 16847,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,164,16,2362,1
05-09-2024,SO60130,CUST 11300,Agra,Uttar Pradesh,Middle,Technology,Machines,14395,1,12956,4
05-09-2024,SO60127,CUST 14946,Raipur,Chhattisgarh,Middle,Furniture,Chairs,7361,6,39749,3
05-09-2024,SO60127,CUST 14946,Raipur,Chhattisgarh,Middle,Technology,Computer,11523,1,10371,1
06-09-2024,SO60142,CUST 12056,Mumbai,Maharashtra,West,Furniture,Chairs,6797,5,30587,2
06-09-2024,SO60142,CUST 12056,Faridabad,Haryana,North,Office Supplies,Paper,236,19,4036,4
06-09-2024,SO60173,CUST 25981,Guwahati,Assam,East,Furniture,Chairs,5863,4,21107,3
06-09-2024,SO60126,CUST 27347,Guwahati,Assam,East,Office Supplies,Envelopes,204,17,3121,4
06-09-2024,SO60126,CUST 27347,Guwahati,Assam,East,Furniture,Tables,6327,6,34166,3
06-09-2024,SO60145,CUST 11875,Bhubaneswar,Odisha,East,Technology,Computer,14056,1,12650,5
06-09-2024,SO60143,CUST 20507,Ajmer,Rajasthan,West,Furniture,Chairs,5681,6,30677,1
06-09-2024,SO60143,CUST 20507,Ajmer,Rajasthan,West,Furniture,Chairs,7868,6,42487,1
06-09-2024,SO60157,CUST 19553,New Delhi,Delhi,North,Technology,Computer,14127,1,12714,5
06-09-2024,SO60138,CUST 25859,Thane,Maharashtra,West,Technology,Computer,13260,1,11934,3
06-09-2024,SO60138,CUST 25859,Thane,Maharashtra,West,Office Supplies,Envelopes,742,20,13356,4
06-09-2024,SO60138,CUST 25859,Mysore,Karnataka,South,Office Supplies,Bag,117,15,1580,2
06-09-2024,SO60167,CUST 25106,Thane,Maharashtra,West,Furniture,Chairs,5477,4,19717,3
06-09-2024,SO60123,CUST 14171,Ajmer,Rajasthan,West,Furniture,Chairs,5023,4,18083,1
06-09-2024,SO60123,CUST 14171,Ajmer,Rajasthan,West,Furniture,Chairs,6638,4,23897,5
06-09-2024,SO60152,CUST 15611,New Delhi,Delhi,North,Office Supplies,Envelopes,695,15,9383,4
06-09-2024,SO60134,CUST 29033,Cuttack,Odisha,East,Furniture,Chairs,7181,6,38777,5
06-09-2024,SO60171,CUST 25285,Thiruvananthapuram,Kerala,South,Office Supplies,Envelopes,234,11,2317,3
06-09-2024,SO60171,CUST 25285,Thiruvananthapuram,Kerala,South,Office Supplies,Paper,614,11,6079,3
06-09-2024,SO60164,CUST 19960,Ranchi,Jharkhand,East,Office Supplies,Paper,941,14,11857,3
06-09-2024,SO60178,CUST 11357,Ranchi,Jharkhand,East,Office Supplies,Bag,748,14,9425,4
06-09-2024,SO60149,CUST 20087,Guwahati,Assam,East,Furniture,Chairs,7314,4,26330,1
06-09-2024,SO60136,CUST 25957,Nellore,Andhra Pradesh,South,Technology,Computer,10127,1,9114,3
06-09-2024,SO60136,CUST 25957,Patna,Bihar,East,Technology,Computer,13869,1,12482,4
06-09-2024,SO60166,CUST 25051,Patna,Bihar,East,Technology,Computer,13380,1,12042,5
06-09-2024,SO60166,CUST 25051,Patna,Bihar,East,Furniture,Chairs,7173,6,38734,3
06-09-2024,SO60177,CUST 17358,Patna,Bihar,East,Technology,Computer,14258,1,12832,2
06-09-2024,SO60177,CUST 17358,Patna,Bihar,East,Office Supplies,Envelopes,285,11,2822,2
06-09-2024,SO60124,CUST 12230,Bangalore,Karnataka,South,Office Supplies,Paper,742,18,12020,5
06-09-2024,SO60124,CUST 12230,Bangalore,Karnataka,South,Furniture,Chairs,7392,5,33264,5
06-09-2024,SO60150,CUST 19914,Jaipur,Rajasthan,West,Office Supplies,Paper,779,12,8413,2
06-09-2024,SO60182,CUST 22179,Surat,Gujarat,West,Office Supplies,Envelopes,831,17,12714,1
06-09-2024,SO60216,CUST 11434,Surat,Gujarat,West,Technology,Computer,14142,2,25456,2
06-09-2024,SO60216,CUST 11434,Surat,Gujarat,West,Furniture,Chairs,5334,6,28804,3
06-09-2024,SO60216,CUST 11434,Durg,Chhattisgarh,Middle,Office Supplies,Bag,288,19,4925,3
06-09-2024,SO60234,CUST 13461,Kochi,Kerala,South,Technology,Computer,12280,1,11052,4
06-09-2024,SO60236,CUST 19196,Durgapur,West Bengal,East,Office Supplies,Paper,577,13,6751,4
06-09-2024,SO60239,CUST 19957,Durgapur,West Bengal,East,Furniture,Chairs,5011,3,13530,4
06-09-2024,SO60239,CUST 19957,Mumbai,Maharashtra,West,Furniture,Chairs,5435,4,19566,4
06-09-2024,SO60219,CUST 22704,Chennai,Tamil Nadu,South,Furniture,Tables,5985,6,32319,1
06-09-2024,SO60202,CUST 24970,Rajkot,Gujarat,West,Office Supplies,Paper,215,17,3290,5
06-09-2024,SO60225,CUST 13760,Ajmer,Rajasthan,West,Office Supplies,Paper,170,16,2448,2
06-09-2024,SO60213,CUST 16371,Jaipur,Rajasthan,West,Technology,Computer,12579,2,22642,2
06-09-2024,SO60206,CUST 21458,Gorakhpur,Haryana,North,Technology,Computer,11472,2,20650,2
06-09-2024,SO60206,CUST 21458,Gorakhpur,Haryana,North,Technology,Computer,10780,2,19404,5
06-09-2024,SO60188,CUST 17739,Pune,Maharashtra,West,Furniture,Chairs,5109,3,13794,5
06-09-2024,SO60183,CUST 18901,Jammu,Jammu and Kashmir,North,Furniture,Chairs,6711,4,24160,1
06-09-2024,SO60218,CUST 23979,Agra,Uttar Pradesh,Middle,Furniture,Chairs,6562,4,23623,2
06-09-2024,SO60218,CUST 23979,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,744,13,8705,4
06-09-2024,SO60207,CUST 20315,Bangalore,Karnataka,South,Office Supplies,Envelopes,740,12,7992,3
06-09-2024,SO60223,CUST 25514,Bangalore,Karnataka,South,Technology,Computer,13372,2,24070,2
06-09-2024,SO60241,CUST 11104,Bangalore,Karnataka,South,Office Supplies,Bag,659,12,7117,5
06-09-2024,SO60212,CUST 16774,Hyderabad,Telangana,South,Office Supplies,Bag,870,18,14094,3
06-09-2024,SO60229,CUST 19689,Hyderabad,Telangana,South,Furniture,Chairs,7257,5,32657,2
06-09-2024,SO60222,CUST 14526,Rajkot,Gujarat,West,Technology,Computer,12405,2,22329,5
06-09-2024,SO60231,CUST 13976,Rajkot,Gujarat,West,Office Supplies,Paper,373,13,4364,2
06-09-2024,SO60203,CUST 23045,Hyderabad,Telangana,South,Furniture,Chairs,6062,5,27279,2
06-09-2024,SO60224,CUST 11622,Brahmapur,Odisha,East,Technology,Machines,11191,1,10072,2
06-09-2024,SO60224,CUST 11622,Kanpur,Uttar Pradesh,Middle,Office Supplies,Envelopes,126,14,1588,1
06-09-2024,SO60228,CUST 17154,Pune,Maharashtra,West,Office Supplies,Paper,812,10,7308,1
06-09-2024,SO60244,CUST 20371,Bangalore,Karnataka,South,Furniture,Chairs,6674,6,36040,4
06-09-2024,SO60244,CUST 20371,Pune,Maharashtra,West,Furniture,Chairs,6609,3,17844,1
06-09-2024,SO60233,CUST 11854,Pune,Maharashtra,West,Office Supplies,Paper,730,17,11169,4
06-09-2024,SO60233,CUST 11854,Hyderabad,Telangana,South,Office Supplies,Paper,303,14,3818,2
06-09-2024,SO60191,CUST 21848,Kanpur,Uttar Pradesh,Middle,Technology,Machines,10231,1,9208,5
06-09-2024,SO60242,CUST 11106,Jaipur,Rajasthan,West,Furniture,Chairs,7720,6,41688,1
06-09-2024,SO60209,CUST 19834,Thane,Maharashtra,West,Office Supplies,Envelopes,589,19,10072,3
06-09-2024,SO60199,CUST 29034,Nellore,Andhra Pradesh,South,Office Supplies,Envelopes,771,11,7633,4
06-09-2024,SO60226,CUST 11143,Ajmer,Rajasthan,West,Office Supplies,Bag,970,10,8730,3
06-09-2024,SO60181,CUST 23330,Pune,Maharashtra,West,Office Supplies,Paper,949,11,9395,3
06-09-2024,SO60185,CUST 24243,Chennai,Tamil Nadu,South,Furniture,Chairs,5424,5,24408,1
06-09-2024,SO60185,CUST 24243,Nagpur,Maharashtra,West,Office Supplies,Paper,470,19,8037,2
06-09-2024,SO60217,CUST 25740,Vadodara,Gujarat,West,Technology,Computer,12118,2,21812,5
06-09-2024,SO60214,CUST 16736,Jaipur,Rajasthan,West,Office Supplies,Envelopes,776,10,6984,1
06-09-2024,SO60248,CUST 26932,Durgapur,West Bengal,East,Office Supplies,Envelopes,449,16,6466,1
06-09-2024,SO60248,CUST 26932,Mumbai,Maharashtra,West,Office Supplies,Paper,866,17,13250,5
06-09-2024,SO60208,CUST 20018,New Delhi,Delhi,North,Technology,Computer,12315,1,11084,2
06-09-2024,SO60220,CUST 25680,Madurai,Tamil Nadu,South,Office Supplies,Envelopes,494,18,8003,4
06-09-2024,SO60186,CUST 18306,Pune,Maharashtra,West,Office Supplies,Paper,509,10,4581,2
06-09-2024,SO60190,CUST 21012,Hyderabad,Telangana,South,Office Supplies,Envelopes,534,14,6728,2
06-09-2024,SO60190,CUST 21012,Surat,Gujarat,West,Furniture,Chairs,5177,3,13978,5
06-09-2024,SO60243,CUST 25622,Chennai,Tamil Nadu,South,Office Supplies,Bag,934,11,9247,3
06-09-2024,SO60245,CUST 17477,Guntur,Andhra Pradesh,South,Furniture,Chairs,7845,6,42363,1
06-09-2024,SO60205,CUST 19729,Chennai,Tamil Nadu,South,Office Supplies,Paper,836,15,11286,5
06-09-2024,SO60200,CUST 11330,Mangalore,Karnataka,South,Office Supplies,Paper,631,15,8519,5
06-09-2024,SO60200,CUST 11330,Mangalore,Karnataka,South,Office Supplies,Envelopes,631,19,10790,2
06-09-2024,SO60195,CUST 28343,Mumbai,Maharashtra,West,Office Supplies,Bag,746,14,9400,5
06-09-2024,SO60189,CUST 17754,Vadodara,Gujarat,West,Technology,Computer,14053,2,25295,5
06-09-2024,SO60192,CUST 17794,Thane,Maharashtra,West,Technology,Computer,11518,1,10366,5
06-09-2024,SO60192,CUST 17794,Thane,Maharashtra,West,Technology,Computer,12659,1,11393,3
06-09-2024,SO60194,CUST 15094,Thane,Maharashtra,West,Office Supplies,Bag,930,15,12555,2
06-09-2024,SO60317,CUST 29054,Nasik,Maharashtra,West,Office Supplies,Paper,478,17,7313,1
06-09-2024,SO60317,CUST 29054,Nasik,Maharashtra,West,Office Supplies,Bag,257,13,3007,3
06-09-2024,SO60284,CUST 12436,Mumbai,Maharashtra,West,Furniture,Chairs,7577,4,27277,2
06-09-2024,SO60284,CUST 12436,Mumbai,Maharashtra,West,Office Supplies,Paper,369,12,3985,2
06-09-2024,SO60312,CUST 23923,New Delhi,Delhi,North,Office Supplies,Bag,134,14,1688,4
06-09-2024,SO60312,CUST 23923,Bangalore,Karnataka,South,Office Supplies,Bag,246,15,3321,1
06-09-2024,SO60279,CUST 16189,Pune,Maharashtra,West,Technology,Computer,10741,2,19334,2
06-09-2024,SO60279,CUST 16189,Pune,Maharashtra,West,Technology,Computer,11178,1,10060,5
06-09-2024,SO60315,CUST 12632,Pune,Maharashtra,West,Technology,Computer,13937,2,25087,5
06-09-2024,SO60303,CUST 25405,Agra,Uttar Pradesh,Middle,Technology,Machines,11760,2,21168,3
06-09-2024,SO60250,CUST 12608,Gorakhpur,Haryana,North,Technology,Machines,13137,2,23647,4
06-09-2024,SO60250,CUST 12608,Kolkata,West Bengal,East,Furniture,Chairs,7317,4,26341,4
06-09-2024,SO60302,CUST 24446,Faridabad,Haryana,North,Furniture,Chairs,6267,6,33842,2
06-09-2024,SO60302,CUST 24446,Warangal,Telangana,South,Technology,Machines,13349,2,24028,1
06-09-2024,SO60278,CUST 22332,Mumbai,Maharashtra,West,Technology,Computer,11470,2,20646,2
07-09-2024,SO60267,CUST 28055,Gorakhpur,Haryana,North,Office Supplies,Paper,349,10,3141,4
07-09-2024,SO60267,CUST 28055,Kanpur,Uttar Pradesh,Middle,Technology,Computer,12662,1,11396,4
07-09-2024,SO60314,CUST 28523,Kanpur,Uttar Pradesh,Middle,Office Supplies,Paper,939,14,11831,5
07-09-2024,SO60314,CUST 28523,Kanpur,Uttar Pradesh,Middle,Furniture,Chairs,6302,5,28359,2
07-09-2024,SO60314,CUST 28523,Kota,Chhattisgarh,Middle,Office Supplies,Envelopes,327,14,4120,2
07-09-2024,SO60306,CUST 17498,Mumbai,Maharashtra,West,Furniture,Chairs,6363,3,17180,3
07-09-2024,SO60261,CUST 24860,Jaipur,Rajasthan,West,Technology,Machines,13837,2,24907,4
07-09-2024,SO60316,CUST 14216,New Delhi,Delhi,North,Furniture,Chairs,7994,3,21584,3
07-09-2024,SO60309,CUST 19400,Ahmedabad,Gujarat,West,Technology,Computer,10995,2,19791,1
07-09-2024,SO60276,CUST 18093,Ajmer,Rajasthan,West,Furniture,Tables,7612,3,20552,3
07-09-2024,SO60271,CUST 23367,Agra,Uttar Pradesh,Middle,Office Supplies,Paper,792,12,8554,1
